,SMILES,gap
52724,CC#CC(C)CNC=O,0.2728
52725,CC#CC(C)COC=N,0.2741
52726,CC#CC(C)COC=O,0.2645
52727,CC#CC(C)NCC=O,0.2101
52728,CC#CC(C)OCC=O,0.2247
52729,CC#CC(O)CCC=O,0.2283
52730,CC#CC(O)CNC=O,0.2702
52731,CC#CC(O)COC=N,0.2741
52732,CC#CC(O)COC=O,0.2793
52733,CC#CC(C=O)C#CC,0.2108
52734,CC#CC(C=O)C(C)=O,0.1918
52735,CC#CC(C=O)C(N)=O,0.2017
52736,CC#CC(C=O)C(C)C,0.2157
52737,CC#CC(C=O)C(C)O,0.208
52738,CC#CC(C=O)N(C)C,0.176
52739,CC#CC(C=O)C1CC1,0.216
52740,CC#CC(C=O)C1CN1,0.2151
52741,CC#CC(C=O)C1CO1,0.2157
52742,CC#CC(C=O)N1CC1,0.2119
52743,CC#CC(CC#C)C#C,0.2799
52744,CC#CC(CC#C)C#N,0.2798
52745,CC#CC(CC#N)C#C,0.2805
52746,CC#CC(CC#N)C#N,0.2805
52747,CC#CC(CC#C)C=O,0.2151
52748,CC#CC(CC#N)C=O,0.2148
52749,CC#CC(CC=O)C#C,0.219
52750,CC#CC(CC=O)C#N,0.2205
52751,CC#CC(NC=O)C#C,0.2705
52752,CC#CC(OC=N)C#C,0.2637
52753,CC#CC(OC=N)C#N,0.2606
52754,CC#CC(OC=O)C#C,0.2655
52755,CC#CC(OC=O)C#N,0.2633
52756,CC#CC(CC=O)C=O,0.2075
52757,CC#CC(NC=O)C=O,0.2122
52758,CC#CC(OC=N)C=O,0.2054
52759,CC#CC(OC=O)C=O,0.2139
52760,CC#CC1(C)C(C)C1C,0.2833
52761,CC#CC1(C)C(C)C1O,0.2788
52762,CC#CC1(C)C(C)N1C,0.2581
52763,CC#CC1(C)C(O)C1O,0.2658
52764,CC#CC1(O)C(C)C1C,0.2652
52765,CC#CC1(O)C(C)C1O,0.2618
52766,CC#CC1(O)C(O)C1O,0.2477
52767,CC#CC1(C)C2CC1C2,0.2905
52768,CC#CC1(C)C2CC1O2,0.276
52769,CC#CC1(C)C2CN1C2,0.2595
52770,CC#CC1(O)C2CC1C2,0.283
52771,CC#CC1(O)C2CC1N2,0.2671
52772,CC#CC1(O)C2CC1O2,0.2669
52773,CC#CC1(C)C2CCC12,0.2864
52774,CC#CC1(C)C2CCN12,0.2626
52775,CC#CC1(C)C2COC12,0.2765
52776,CC#CC1(O)C2CCC12,0.2673
52777,CC#CC1(O)C2COC12,0.2527
52778,CC#CC1(C)CC(=N)O1,0.2789
52779,CC#CC1(C)CC(=O)C1,0.2164
52780,CC#CC1(C)CC(=O)N1,0.2729
52781,CC#CC1(C)CC(=O)O1,0.2742
52782,CC#CC1(O)CC(=O)C1,0.2172
52783,CC#CC1(C)CC(C)C1,0.2967
52784,CC#CC1(C)CC(C)O1,0.2794
52785,CC#CC1(C)CC(O)C1,0.2965
52786,CC#CC1(O)CC(C)C1,0.2805
52787,CC#CC1(O)CC(O)C1,0.2756
52788,CC#CC1(O)CN(C)C1,0.2492
52789,CC#CC1(C)CC1(C)C,0.2835
52790,CC#CC1(C)CC1(C)O,0.2809
52791,CC#CC1(C)NC1(C)C,0.2764
52792,CC#CC1(C)OC1(C)C,0.2778
52793,CC#CC1(O)CC1(C)C,0.2684
52794,CC#CC1(O)CC1(C)O,0.2606
52795,CC#CC1(C)CC1C#C,0.2663
52796,CC#CC1(C)CC1C#N,0.2665
52797,CC#CC1(C)NC1C#C,0.2621
52798,CC#CC1(C)NC1C#N,0.262
52799,CC#CC1(C)OC1C#C,0.2575
52800,CC#CC1(C)OC1C#N,0.2565
52801,CC#CC1(N)CC1C#N,0.268
52802,CC#CC1(O)CC1C#C,0.2568
52803,CC#CC1(O)CC1C#N,0.2622
52804,CC#CC1(C)CC1C=O,0.2187
52805,CC#CC1(C)CN1C=O,0.2458
52806,CC#CC1(C)NC1C=O,0.2135
52807,CC#CC1(C)OC1C=O,0.2141
52808,CC#CC1(O)CC1C=O,0.217
52809,CC#CC1(C)CC2CC12,0.2959
52810,CC#CC1(C)CC2CN12,0.2684
52811,CC#CC1(C)CC2NC12,0.2832
52812,CC#CC1(C)CC2OC12,0.2874
52813,CC#CC1(C)OC2CC12,0.2636
52814,CC#CC1(O)CC2CC12,0.2823
52815,CC#CC1(O)CC2NC12,0.2709
52816,CC#CC1(O)CC2OC12,0.2753
52817,CC#CC1(O)CN2CC12,0.2666
52818,CC#CC1(C)CC=CC1,0.2658
52819,CC#CC1(C)CN=CO1,0.2698
52820,CC#CC1(O)CC=CC1,0.2678
52821,CC#CC1(C)CCC1=O,0.2057
52822,CC#CC1(C)CNC1=O,0.2611
52823,CC#CC1(C)COC1=N,0.2726
52824,CC#CC1(C)COC1=O,0.2563
52825,CC#CC1(C)NCC1=O,0.2073
52826,CC#CC1(C)OCC1=O,0.2086
52827,CC#CC1(N)CNC1=O,0.2559
52828,CC#CC1(N)COC1=N,0.2596
52829,CC#CC1(N)COC1=O,0.2518
52830,CC#CC1(O)CCC1=O,0.1979
52831,CC#CC1(O)CNC1=N,0.2548
52832,CC#CC1(O)CNC1=O,0.2452
52833,CC#CC1(O)COC1=N,0.2609
52834,CC#CC1(O)COC1=O,0.2423
52835,CC#CC1(C)CCC1C,0.2982
52836,CC#CC1(C)CCC1O,0.2912
52837,CC#CC1(C)COC1C,0.2936
52838,CC#CC1(C)OCC1C,0.2786
52839,CC#CC1(C)OCC1O,0.2774
52840,CC#CC1(O)CCC1C,0.2793
52841,CC#CC1(O)CCC1O,0.2697
52842,CC#CC1(O)COC1C,0.2731
52843,CC#CC1(C)CCC=C1,0.2569
52844,CC#CC1(C)COC=N1,0.2665
52845,CC#CC1(C)OCC=C1,0.2503
52846,CC#CC1(O)CCC=C1,0.253
52847,CC#CC1(C)CCCC1,0.302
52848,CC#CC1(C)CCCO1,0.2942
52849,CC#CC1(C)CCOC1,0.2979
52850,CC#CC1(C)COCO1,0.2868
52851,CC#CC1(C)OCCO1,0.2926
52852,CC#CC1(O)CCCC1,0.2838
52853,CC#CC1(O)CCOC1,0.2805
52854,CC#CC1(CC#C)CC1,0.2777
52855,CC#CC1(CC#C)CN1,0.2705
52856,CC#CC1(CC#C)CO1,0.2766
52857,CC#CC1(CC#N)CC1,0.272
52858,CC#CC1(CC#N)CN1,0.269
52859,CC#CC1(CC#N)CO1,0.2746
52860,CC#CC1(CC1)C#CC,0.2593
52861,CC#CC1(CN1)C#CC,0.2499
52862,CC#CC1(CO1)C#CC,0.2516
52863,CC#CC1(CC1)C(C)=O,0.2246
52864,CC#CC1(CC1)C(N)=O,0.2685
52865,CC#CC1(CN1)C(C)=O,0.2145
52866,CC#CC1(CN1)C(N)=O,0.2526
52867,CC#CC1(CO1)C(C)=O,0.2189
52868,CC#CC1(CO1)C(N)=O,0.2501
52869,CC#CC1(CC1)C(C)C,0.287
52870,CC#CC1(CC1)C(C)O,0.2814
52871,CC#CC1(CN1)C(C)C,0.2707
52872,CC#CC1(CN1)C(C)O,0.2665
52873,CC#CC1(CO1)C(C)C,0.2782
52874,CC#CC1(CO1)C(C)O,0.2742
52875,CC#CC1(CC1)C1CC1,0.2803
52876,CC#CC1(CC1)C1CO1,0.2817
52877,CC#CC1(CC1)N1CC1,0.2771
52878,CC#CC1(CN1)C1CC1,0.271
52879,CC#CC1(CN1)C1CN1,0.2644
52880,CC#CC1(CN1)C1CO1,0.2683
52881,CC#CC1(CO1)C1CC1,0.2782
52882,CC#CC1(CO1)C1CN1,0.2671
52883,CC#CC1(CO1)C1CO1,0.2763
52884,CC#CC1(CC1C)C#C,0.2608
52885,CC#CC1(CC1C)C#N,0.2647
52886,CC#CC1(CC1N)C#N,0.2582
52887,CC#CC1(CC1O)C#C,0.2581
52888,CC#CC1(CC1O)C#N,0.2636
52889,CC#CC1(CN1C)C#C,0.2456
52890,CC#CC1(CN1C)C#N,0.2469
52891,CC#CC1(NC1C)C#C,0.251
52892,CC#CC1(NC1C)C#N,0.254
52893,CC#CC1(OC1C)C#C,0.2516
52894,CC#CC1(OC1C)C#N,0.2519
52895,CC#CC1(CC1C)C=O,0.2225
52896,CC#CC1(CC1O)C=O,0.224
52897,CC#CC1(CN1C)C=O,0.2099
52898,CC#CC1(NC1C)C=O,0.206
52899,CC#CC1(OC1C)C=O,0.2133
52900,CC#CC1(CC1)NC=O,0.2598
52901,CC#CC1(CC1)OC=N,0.2635
52902,CC#CC1(CC1)OC=O,0.2521
52903,CC#CC1(CC=O)CC1,0.213
52904,CC#CC1(CC=O)CN1,0.2145
52905,CC#CC1(CC=O)CO1,0.2215
52906,CC#CC1(CCC1)C#C,0.2792
52907,CC#CC1(CCC1)C#N,0.2799
52908,CC#CC1(CCN1)C#N,0.249
52909,CC#CC1(CCO1)C#C,0.2522
52910,CC#CC1(CCO1)C#N,0.2546
52911,CC#CC1(CNC1)C#N,0.2577
52912,CC#CC1(COC1)C#C,0.2768
52913,CC#CC1(COC1)C#N,0.2755
52914,CC#CC1(CCC1)C=O,0.216
52915,CC#CC1(CCO1)C=O,0.2051
52916,CC#CC1(COC1)C=O,0.215
52917,CC#CC12C3C4C(C13)N24,0.2379
52918,CC#CC12C3C4C1N4C23,0.2338
52919,CC#CC12C3C4C3C1C24,0.2447
52920,CC#CC12C3C4C3N1C24,0.2333
52921,CC#CC12C3CC1CC23,0.2557
52922,CC#CC12C3CC1CN23,0.2539
52923,CC#CC12C3CC1OC23,0.2522
52924,CC#CC12C3CN1CC23,0.2486
52925,CC#CC12CC(C)(C1)C2,0.2932
52926,CC#CC12CC(C)(C1)O2,0.2571
52927,CC#CC12CC(O)(C1)C2,0.2889
52928,CC#CC12CC(C1)C2=O,0.2399
52929,CC#CC12CC(N1)C2=O,0.2344
52930,CC#CC12CC(O1)C2=O,0.228
52931,CC#CC12CC(C1)C2C,0.2905
52932,CC#CC12CC(C1)C2O,0.2802
52933,CC#CC12CC(C1)N2C,0.2492
52934,CC#CC12CC(N1)C2O,0.2683
52935,CC#CC12CC(O1)C2C,0.2571
52936,CC#CC12CC(O1)C2O,0.2578
52937,CC#CC12CN(C1)C2C,0.2775
52938,CC#CC12CC(C1)C=C2,0.2379
52939,CC#CC12CC(O1)C=C2,0.2337
52940,CC#CC12CC(C1)CC2,0.2912
52941,CC#CC12CC(C1)CO2,0.2719
52942,CC#CC12CC(C1)OC2,0.2848
52943,CC#CC12CC(CC1)O2,0.2694
52944,CC#CC12CC1(C)CC2,0.2602
52945,CC#CC12CC1(C)CO2,0.2403
52946,CC#CC12CC1(C)OC2,0.2571
52947,CC#CC12CC1(O)CC2,0.252
52948,CC#CC12CC1(O)CN2,0.2367
52949,CC#CC12CC1(O)CO2,0.2383
52950,CC#CC12CCC1(C)N2,0.2466
52951,CC#CC12CCC1(C)O2,0.2561
52952,CC#CC12CC(=O)C1N2,0.2145
52953,CC#CC12CC(=O)C1O2,0.2065
52954,CC#CC12CC1C(=N)O2,0.2455
52955,CC#CC12CC1C(=O)C2,0.2211
52956,CC#CC12CC1C(=O)N2,0.2334
52957,CC#CC12CC1C(=O)O2,0.2403
52958,CC#CC12CN1C(=O)C2,0.2287
52959,CC#CC12CC(C)C1N2,0.2692
52960,CC#CC12CC(C)C1O2,0.2594
52961,CC#CC12CC(O)C1N2,0.2686
52962,CC#CC12CC(O)C1O2,0.259
52963,CC#CC12CC1C(C)C2,0.2647
52964,CC#CC12CC1C(C)O2,0.2468
52965,CC#CC12CC1C(O)C2,0.2646
52966,CC#CC12CN1C(C)C2,0.2514
52967,CC#CC12CC1C1CC21,0.2407
52968,CC#CC12CC1C1CN21,0.2406
52969,CC#CC12CC1C1NC21,0.2409
52970,CC#CC12CC1C1OC21,0.2457
52971,CC#CC12CC1N1CC21,0.2437
52972,CC#CC12CN1C1CC21,0.2361
52973,CC#CC12NC1C1CC21,0.232
52974,CC#CC12NC1C1NC21,0.2275
52975,CC#CC12NC1C1OC21,0.2337
52976,CC#CC12OC1C1CC21,0.2397
52977,CC#CC12OC1C1NC21,0.2365
52978,CC#CC12OC1C1OC21,0.242
52979,CC#CC12CC1C=CC2,0.2373
52980,CC#CC12CC1N=CN2,0.2364
52981,CC#CC12CC1N=CO2,0.243
52982,CC#CC12CC=CC1N2,0.2263
52983,CC#CC12CC=CC1O2,0.233
52984,CC#CC12CN1C=NC2,0.2364
52985,CC#CC12CC1CC2=O,0.2218
52986,CC#CC12CC1NC2=O,0.2404
52987,CC#CC12CC1OC2=N,0.2505
52988,CC#CC12CC1OC2=O,0.2422
52989,CC#CC12CN1CC2=O,0.2128
52990,CC#CC12NC1CC2=O,0.2104
52991,CC#CC12OC1CC2=O,0.2092
52992,CC#CC12CC1CC2C,0.2638
52993,CC#CC12CC1CC2O,0.2654
52994,CC#CC12CC1OC2C,0.2606
52995,CC#CC12CN1CC2C,0.2492
52996,CC#CC12CN1CC2O,0.249
52997,CC#CC12NC1CC2C,0.2508
52998,CC#CC12NC1CC2O,0.2559
52999,CC#CC12OC1CC2C,0.2591
53000,CC#CC12OC1CC2O,0.2586
53001,CC#CC12CC1CC=C2,0.2335
53002,CC#CC12CC1NC=N2,0.2426
53003,CC#CC12CC1OC=N2,0.2433
53004,CC#CC12CN1CC=C2,0.2266
53005,CC#CC12NC1CC=C2,0.2274
53006,CC#CC12OC1CC=C2,0.231
53007,CC#CC12CC1CCC2,0.2807
53008,CC#CC12CC1CCO2,0.2619
53009,CC#CC12CC1COC2,0.2809
53010,CC#CC12CC1OCC2,0.2722
53011,CC#CC12CC1OCO2,0.2551
53012,CC#CC12CCCC1N2,0.2782
53013,CC#CC12CCCC1O2,0.2724
53014,CC#CC12CN1CCC2,0.2713
53015,CC#CC12COCC1N2,0.2789
53016,CC#CC12COCC1O2,0.2704
53017,CC#CC12CC3C(C1)C23,0.2779
53018,CC#CC12CC3C(C1)N23,0.2637
53019,CC#CC12CC3C(O1)C23,0.2549
53020,CC#CC12CC3C1N3C2,0.2631
53021,CC#CC12CC3C1CC23,0.2834
53022,CC#CC12CC3C1CN23,0.2565
53023,CC#CC12CC3C1OC23,0.2679
53024,CC#CC12CN3C1CC23,0.2768
53025,CC#CC12NC3C1NC23,0.2534
53026,CC#CC12NC3C1OC23,0.256
53027,CC#CC12OC3C1CC23,0.2496
53028,CC#CC12OC3C1NC23,0.2515
53029,CC#CC12OC3C1OC23,0.2504
53030,CC#CC12CC3CC1C23,0.267
53031,CC#CC12CC3CC1N23,0.2593
53032,CC#CC12CC3CN1C23,0.2656
53033,CC#CC12CC3OC1C23,0.2572
53034,CC#CC12CN3CC1C23,0.2581
53035,CC#CC12OC3CC1C23,0.2438
53036,CC#CC12CCC1C2C,0.2614
53037,CC#CC12CCC1C2O,0.2616
53038,CC#CC12CCC1N2C,0.2658
53039,CC#CC12CCN1C2C,0.2456
53040,CC#CC12COC1C2C,0.26
53041,CC#CC12COC1C2O,0.2577
53042,CC#CC12OCC1C2C,0.2433
53043,CC#CC12OCC1C2O,0.2403
53044,CC#CC12CCC1CC2,0.2769
53045,CC#CC12CCC1CO2,0.263
53046,CC#CC12CCC1OC2,0.275
53047,CC#CC12CNC1CN2,0.2541
53048,CC#CC12CNC1CO2,0.2475
53049,CC#CC12COC1CN2,0.2516
53050,CC#CC12COC1CO2,0.2569
53051,CC#CC1=C(C)CCC1,0.2034
53052,CC#CC1=C(C)COC1,0.2026
53053,CC#CC1=CC(=N)OC1,0.1824
53054,CC#CC1=CC(=O)CC1,0.1728
53055,CC#CC1=CC(=O)NC1,0.1933
53056,CC#CC1=CC(C)CC1,0.2056
53057,CC#CC1=CC(C)OC1,0.2041
53058,CC#CC1=CC(O)CC1,0.2054
53059,CC#CC1=NC(C)CO1,0.2171
53060,CC#CC1=CC2CC1C2,0.189
53061,CC#CC1=CC2CC1O2,0.1881
53062,CC#CC1=CC2CC2C1,0.1972
53063,CC#CC1=CC2CN2C1,0.1906
53064,CC#CC1=CC2NC2C1,0.1971
53065,CC#CC1=CC2OC2C1,0.1945
53066,CC#CC1=NC2CC2O1,0.2099
53067,CC#CC1=CCC(=O)C1,0.2043
53068,CC#CC1=CCC(=O)N1,0.1837
53069,CC#CC1=CNC(=O)C1,0.1793
53070,CC#CC1=NCC(=N)N1,0.1934
53071,CC#CC1=NCC(=O)N1,0.2046
53072,CC#CC1=NCC(=O)O1,0.2163
53073,CC#CC1=CCC(C)C1,0.2059
53074,CC#CC1=CCC(O)C1,0.2061
53075,CC#CC1=NCC(C)O1,0.2175
53076,CC#CC1=CCC2CC12,0.2001
53077,CC#CC1=CCC2NC12,0.2002
53078,CC#CC1=CCC2OC12,0.1973
53079,CC#CC1=CCN2CC12,0.1946
53080,CC#CC1=NCC2CN12,0.2078
53081,CC#CC1=CCCC1=O,0.1857
53082,CC#CC1=CCNC1=O,0.1953
53083,CC#CC1=CCOC1=N,0.1911
53084,CC#CC1=CCOC1=O,0.1924
53085,CC#CC1=CCCC1C,0.2058
53086,CC#CC1=CCCC1O,0.2063
53087,CC#CC1=CCOC1C,0.2037
53088,CC#CC1=CCCCC1,0.2089
53089,CC#CC1=CCCOC1,0.2092
53090,CC#CC1=CCOCC1,0.2083
53091,CC#CC1=NCCCO1,0.2255
53092,CC#CC1C(C)C1(C)C,0.2785
53093,CC#CC1C(C)C1(C)O,0.2734
53094,CC#CC1C(O)C1(C)C,0.2759
53095,CC#CC1C(O)C1(C)O,0.2727
53096,CC#CC1N(C)C1(C)C,0.2546
53097,CC#CC1C(C#C)N1C,0.2408
53098,CC#CC1C(C#N)N1C,0.2437
53099,CC#CC1C(C)C1C#C,0.2629
53100,CC#CC1C(C)C1C#N,0.2636
53101,CC#CC1C(N)C1C#N,0.2481
53102,CC#CC1C(O)C1C#C,0.2618
53103,CC#CC1C(O)C1C#N,0.2692
53104,CC#CC1C(C)C1C=O,0.2159
53105,CC#CC1C(C)N1C=O,0.246
53106,CC#CC1C(C=O)N1C,0.1917
53107,CC#CC1C(O)C1C=O,0.2189
53108,CC#CC1C(C)CC1=O,0.2099
53109,CC#CC1C(C)NC1=O,0.265
53110,CC#CC1C(C)OC1=N,0.276
53111,CC#CC1C(C)OC1=O,0.2597
53112,CC#CC1C(O)CC1=O,0.2088
53113,CC#CC1N(C)CC1=O,0.1997
53114,CC#CC1C(C)CC1C,0.2926
53115,CC#CC1C(C)CC1O,0.2886
53116,CC#CC1C(C)OC1C,0.2911
53117,CC#CC1C(O)CC1O,0.2894
53118,CC#CC1C(O)CN1C,0.2508
53119,CC#CC1C2C3C1CN23,0.2812
53120,CC#CC1C2C3CC1C23,0.2868
53121,CC#CC1C2C3CC1N23,0.2877
53122,CC#CC1C2C3CN1C23,0.2581
53123,CC#CC1C2C3OC1C23,0.2727
53124,CC#CC1C2CC3C2N13,0.2679
53125,CC#CC1C2C3CC2C13,0.2909
53126,CC#CC1C2C3CC2N13,0.2635
53127,CC#CC1C2C3CN2C13,0.2825
53128,CC#CC1C2C3OC2C13,0.2785
53129,CC#CC1C2C3CC3C12,0.2558
53130,CC#CC1C2C3CC3N12,0.2445
53131,CC#CC1C2C3CN3C12,0.26
53132,CC#CC1C2C3NC3C12,0.2485
53133,CC#CC1C2C3OC3C12,0.2579
53134,CC#CC1C2CC(=O)C12,0.2257
53135,CC#CC1C2CC(=O)N12,0.2282
53136,CC#CC1C2N1CC2=O,0.2121
53137,CC#CC1C2NC(=O)C12,0.2393
53138,CC#CC1C2OC(=N)C12,0.2492
53139,CC#CC1C2OC(=O)C12,0.2419
53140,CC#CC1C2C(C)CN12,0.2594
53141,CC#CC1C2C(O)CN12,0.2649
53142,CC#CC1C2CC(C)C12,0.2828
53143,CC#CC1C2CC(C)N12,0.2568
53144,CC#CC1C2CC(O)C12,0.2832
53145,CC#CC1C2OC(C)C12,0.2741
53146,CC#CC1C2CC1(C)C2,0.2874
53147,CC#CC1C2CC1(C)O2,0.2744
53148,CC#CC1C2CC1(O)C2,0.2897
53149,CC#CC1N2CC1(C)C2,0.2566
53150,CC#CC1N2CC1(O)C2,0.2702
53151,CC#CC1C2CC1C2=O,0.2452
53152,CC#CC1C2NC1C2=O,0.2379
53153,CC#CC1C2OC1C2=O,0.2317
53154,CC#CC1C2CC1C2C,0.2888
53155,CC#CC1C2CC1C2O,0.2886
53156,CC#CC1C2CC1N2C,0.2641
53157,CC#CC1C2CN1C2C,0.2574
53158,CC#CC1C2NC1C2O,0.287
53159,CC#CC1C2OC1C2C,0.2825
53160,CC#CC1C2OC1C2O,0.2832
53161,CC#CC1C2CC1C=C2,0.2298
53162,CC#CC1C2OC1C=C2,0.2286
53163,CC#CC1C2CC1CC2,0.2925
53164,CC#CC1C2CC1OC2,0.2789
53165,CC#CC1C2CCC1O2,0.2845
53166,CC#CC1C2CC2C1=O,0.2156
53167,CC#CC1C2CN2C1=O,0.2238
53168,CC#CC1C2NC2C1=O,0.2037
53169,CC#CC1C2OC2C1=O,0.1982
53170,CC#CC1N2CC2C1=O,0.2086
53171,CC#CC1C(C)C2CN12,0.2635
53172,CC#CC1C(O)C2CN12,0.2635
53173,CC#CC1C2CC2C1C,0.292
53174,CC#CC1C2CC2C1O,0.2878
53175,CC#CC1C2NC2C1C,0.2806
53176,CC#CC1C2NC2C1O,0.2812
53177,CC#CC1C2OC2C1C,0.2855
53178,CC#CC1C2OC2C1O,0.2814
53179,CC#CC1C2C=CCN12,0.2204
53180,CC#CC1C2CC=CC12,0.2358
53181,CC#CC1C2CN=CN12,0.2267
53182,CC#CC1C2OC=NC12,0.2373
53183,CC#CC1C2CCC12C,0.2818
53184,CC#CC1C2CCC12O,0.277
53185,CC#CC1C2COC12C,0.2742
53186,CC#CC1C2OCC12C,0.2744
53187,CC#CC1C2OCC12O,0.2718
53188,CC#CC1N2CCC12C,0.2577
53189,CC#CC1C2CCCC12,0.2795
53190,CC#CC1C2CCCN12,0.2561
53191,CC#CC1C2CCOC12,0.2675
53192,CC#CC1C2COCC12,0.2844
53193,CC#CC1C2OCOC12,0.2741
53194,CC#CC1C=CC2CC12,0.2443
53195,CC#CC1C=CC2CN12,0.231
53196,CC#CC1C=CC2NC12,0.2366
53197,CC#CC1C=CC2OC12,0.2364
53198,CC#CC1N=CN2CC12,0.244
53199,CC#CC1C=CCC1=O,0.211
53200,CC#CC1C=CNC1=O,0.2154
53201,CC#CC1N=CNC1=N,0.2289
53202,CC#CC1N=CNC1=O,0.2198
53203,CC#CC1N=COC1=O,0.2277
53204,CC#CC1C=CCC1C,0.2575
53205,CC#CC1C=CCC1O,0.2629
53206,CC#CC1N=COC1C,0.2675
53207,CC#CC1CC(=O)C1C,0.2183
53208,CC#CC1CC(=O)C1O,0.2074
53209,CC#CC1CC(=O)N1C,0.2731
53210,CC#CC1NC(=N)C1O,0.2574
53211,CC#CC1NC(=O)C1C,0.2698
53212,CC#CC1NC(=O)C1O,0.2516
53213,CC#CC1OC(=N)C1C,0.2752
53214,CC#CC1OC(=N)C1N,0.2602
53215,CC#CC1OC(=N)C1O,0.2718
53216,CC#CC1OC(=O)C1C,0.2718
53217,CC#CC1OC(=O)C1N,0.2455
53218,CC#CC1OC(=O)C1O,0.2544
53219,CC#CC1CC(=O)C=C1,0.1902
53220,CC#CC1NC(=O)C=C1,0.2147
53221,CC#CC1OC(=N)C=C1,0.2187
53222,CC#CC1OC(=O)C=C1,0.2195
53223,CC#CC1CC(C)(C)C1,0.2939
53224,CC#CC1CC(C)(C)O1,0.2753
53225,CC#CC1CC(C)(O)C1,0.2906
53226,CC#CC1CC(C)C1=O,0.2088
53227,CC#CC1CC(O)C1=O,0.2069
53228,CC#CC1CN(C)C1=O,0.2646
53229,CC#CC1NC(C)C1=O,0.2062
53230,CC#CC1OC(C)C1=O,0.2069
53231,CC#CC1CC(C)C1C,0.2934
53232,CC#CC1CC(C)C1O,0.2842
53233,CC#CC1CC(O)C1C,0.2939
53234,CC#CC1CC(O)C1O,0.2841
53235,CC#CC1OC(C)C1C,0.2725
53236,CC#CC1OC(C)C1O,0.2735
53237,CC#CC1CC(C)C=C1,0.2576
53238,CC#CC1CC(O)C=C1,0.2532
53239,CC#CC1OC(C)C=C1,0.2511
53240,CC#CC1CC(C1)C#C,0.2805
53241,CC#CC1CC(C1)C#N,0.2767
53242,CC#CC1CC(N1)C#N,0.2534
53243,CC#CC1CC(O1)C#C,0.2538
53244,CC#CC1CC(O1)C#N,0.2509
53245,CC#CC1CC(C1)C=O,0.224
53246,CC#CC1CC(O1)C=O,0.213
53247,CC#CC1CN(C1)C=O,0.2663
53248,CC#CC1CC1(C)C#C,0.258
53249,CC#CC1CC1(C)C#N,0.2619
53250,CC#CC1CC1(N)C#N,0.2487
53251,CC#CC1CC1(O)C#C,0.2534
53252,CC#CC1CC1(O)C#N,0.2545
53253,CC#CC1NC1(C)C#C,0.2519
53254,CC#CC1NC1(C)C#N,0.2561
53255,CC#CC1OC1(C)C#C,0.2548
53256,CC#CC1OC1(C)C#N,0.2573
53257,CC#CC1CC1(C)C=O,0.2073
53258,CC#CC1CC1(O)C=O,0.2125
53259,CC#CC1NC1(C)C=O,0.2029
53260,CC#CC1OC1(C)C=O,0.2025
53261,CC#CC1CC11CCC1,0.2768
53262,CC#CC1CC11CCO1,0.2683
53263,CC#CC1CC11COC1,0.2771
53264,CC#CC1NC11CCC1,0.2707
53265,CC#CC1NC11COC1,0.2695
53266,CC#CC1OC11CCC1,0.2692
53267,CC#CC1OC11COC1,0.2663
53268,CC#CC1CC1C#CC,0.2629
53269,CC#CC1NC1C#CC,0.2587
53270,CC#CC1OC1C#CC,0.2532
53271,CC#CC1CC1C(C)=O,0.2184
53272,CC#CC1CC1C(N)=O,0.2506
53273,CC#CC1CN1C(C)=O,0.2499
53274,CC#CC1CN1C(N)=O,0.2688
53275,CC#CC1NC1C(C)=O,0.2195
53276,CC#CC1NC1C(N)=O,0.2526
53277,CC#CC1OC1C(C)=O,0.217
53278,CC#CC1OC1C(N)=O,0.2504
53279,CC#CC1CC1C(C)C,0.2821
53280,CC#CC1CC1C(C)O,0.2837
53281,CC#CC1CN1C(C)C,0.2611
53282,CC#CC1NC1C(C)C,0.2761
53283,CC#CC1NC1C(C)O,0.2692
53284,CC#CC1OC1C(C)C,0.2735
53285,CC#CC1OC1C(C)O,0.2641
53286,CC#CC1CC1C1CC1,0.2805
53287,CC#CC1CC1C1CO1,0.2819
53288,CC#CC1CC1N1CC1,0.2554
53289,CC#CC1CN1C1CC1,0.2632
53290,CC#CC1NC1C1CC1,0.2742
53291,CC#CC1NC1C1CN1,0.2649
53292,CC#CC1NC1C1CO1,0.2744
53293,CC#CC1OC1C1CC1,0.2711
53294,CC#CC1OC1C1CN1,0.2592
53295,CC#CC1OC1C1CO1,0.2719
53296,CC#CC1CC1CC#C,0.2757
53297,CC#CC1CC1CC#N,0.2726
53298,CC#CC1CN1CC#C,0.2546
53299,CC#CC1CN1CC#N,0.2539
53300,CC#CC1NC1CC#C,0.2739
53301,CC#CC1NC1CC#N,0.2741
53302,CC#CC1OC1CC#C,0.2717
53303,CC#CC1OC1CC#N,0.272
53304,CC#CC1CC1CC=O,0.2152
53305,CC#CC1CC1NC=O,0.2661
53306,CC#CC1CC1OC=N,0.2554
53307,CC#CC1CC1OC=O,0.2478
53308,CC#CC1CN1CC=O,0.2104
53309,CC#CC1NC1CC=O,0.2172
53310,CC#CC1OC1CC=O,0.2217
53311,CC#CC1CC2(C)CC12,0.2943
53312,CC#CC1CC2(C)CN12,0.2652
53313,CC#CC1CC2(C)NC12,0.2793
53314,CC#CC1CC2(C)OC12,0.2866
53315,CC#CC1CC2(O)CC12,0.2949
53316,CC#CC1OC2(C)CC12,0.2588
53317,CC#CC1CC2(CC2)C1,0.2943
53318,CC#CC1CC2(CC2)O1,0.258
